Year,Month,Day,Rank,Title,Principal,Collaborator,Peak_position,Weeks_in_chart,Hot,Weight,Gen_Principal,Gen_Collaborator,Principal_Sex,Collaborator_Sex
2013,11,30,21,Mi Bello Angel,Los Primos MX,Los Primos MX,10,11,0,0.003527,Regional Mexicana,Regional Mexicana,1,1.0
2013,11,30,22,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,24,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,11,30,22,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,24,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,11,30,23,Corazon Sin Cara,Prince Royce,Prince Royce,9,23,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,11,30,24,El Amor Que Perdimos,Prince Royce,Prince Royce,15,31,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,11,30,25,Manana Voy A Conquistarla,Gerardo Ortiz,Gerardo Ortiz,25,2,0,0.003571,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,7,1,Darte Un Beso,Prince Royce,Prince Royce,1,19,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,2,Propuesta Indecente,Romeo Santos,Romeo Santos,1,16,1,0.003326,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,3,Danza Kuduro,Don Omar,Lucenzo,1,34,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,12,7,4,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,34,1,0.012855,Spanish Pop,Spanish Pop,0,1.0
2013,12,7,5,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,30,1,0.00369,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,6,Loco,Enrique Iglesias,Romeo Santos,1,13,1,0.004127,Spanish Pop,Spanish Pop,1,1.0
2013,12,7,7,Hips Don't Lie,Shakira,Wyclef Jean,1,34,1,0.002753,Spanish Pop,Spanish Pop,0,1.0
2013,12,7,8,Promise,Romeo Santos,Usher,5,21,1,0.004545,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,9,El Amor Que Perdimos,Prince Royce,Prince Royce,9,32,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,10,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,33,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,7,11,Corazon Sin Cara,Prince Royce,Prince Royce,9,24,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,12,Stand By Me,Prince Royce,Prince Royce,12,20,1,0.009045,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,13,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,34,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,12,7,14,Mi Razon de Ser,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,10,14,1,0.002646,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,7,15,Incondicional,Prince Royce,Prince Royce,9,34,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,7,16,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,34,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,7,17,Vas A Llorar Por Mi,Banda El Recodo de Cruz Lizarraga,Banda El Recodo de Cruz Lizarraga,13,2,0,0.004233,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,7,18,Limbo,Daddy Yankee,Daddy Yankee,10,28,1,0.022476,Reggaeton,Reggaeton,1,1.0
2013,12,7,19,Loba,Shakira,Shakira,5,34,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,12,7,20,Mi Nina Traviesa,Luis Coronel,Luis Coronel,14,18,0,0.012153,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,7,21,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,25,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,12,7,21,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,25,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,12,7,22,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,34,0,0.002381,Spanish Pop,Spanish Pop,0,0.0
2013,12,7,23,Mi Ultimo Deseo,Banda Los Recoditos,Banda Los Recoditos,15,6,0,0.003937,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,7,24,Hoy Tengo Ganas de Ti,Alejandro Fernandez ,Christina Aguilera,7,18,0,0.002381,Regional Mexicana,Regional Mexicana,1,0.0
2013,12,7,25,Manana Voy A Conquistarla,Gerardo Ortiz,Gerardo Ortiz,25,3,0,0.003571,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,1,Darte Un Beso,Prince Royce,Prince Royce,1,20,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,2,Propuesta Indecente,Romeo Santos,Romeo Santos,1,17,1,0.003326,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,3,Danza Kuduro,Don Omar,Lucenzo,1,35,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,12,14,4,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,31,1,0.009325,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,5,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,35,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2013,12,14,6,Loco,Enrique Iglesias,Romeo Santos,1,14,1,0.004127,Spanish Pop,Spanish Pop,1,1.0
2013,12,14,7,Promise,Romeo Santos,Usher,5,22,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,8,Hips Don't Lie,Shakira,Wyclef Jean,1,35,1,0.008508,Spanish Pop,Spanish Pop,0,1.0
2013,12,14,9,Corazon Sin Cara,Prince Royce,Prince Royce,9,25,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,10,El Amor Que Perdimos,Prince Royce,Prince Royce,9,33,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,11,Stand By Me,Prince Royce,Prince Royce,11,21,1,0.009045,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,12,Feliz Navidad,Jose Feliciano,Jose Feliciano,12,1,1,0.002381,Spanish Pop,Spanish Pop,1,1.0
2013,12,14,13,Incondicional,Prince Royce,Prince Royce,9,35,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,14,14,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,34,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,15,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,35,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,16,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,35,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,12,14,17,Loba,Shakira,Shakira,5,35,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,12,14,18,Limbo,Daddy Yankee,Daddy Yankee,10,29,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,12,14,19,Mi Razon de Ser,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,10,15,1,0.002646,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,20,Vas A Llorar Por Mi,Banda El Recodo de Cruz Lizarraga,Banda El Recodo de Cruz Lizarraga,13,3,0,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,21,Mujer de Piedra,Gerardo Ortiz,Gerardo Ortiz,21,1,1,0.003889,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,22,Mi Nina Traviesa,Luis Coronel,Luis Coronel,14,19,0,0.012153,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,23,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,26,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,12,14,23,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,26,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,12,14,24,Mi Ultimo Deseo,Banda Los Recoditos,Banda Los Recoditos,15,7,0,0.003889,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,14,25,"Suerte [Whenever, Wherever]",Shakira,Shakira,8,35,0,0.003563,Spanish Pop,Spanish Pop,0,0.0
2013,12,21,1,Danza Kuduro,Don Omar,Lucenzo,1,36,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,12,21,2,Darte Un Beso,Prince Royce,Prince Royce,1,21,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,3,Propuesta Indecente,Romeo Santos,Romeo Santos,1,18,1,0.006142,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,4,Feliz Navidad,Jose Feliciano,Jose Feliciano,4,2,1,0.002381,Spanish Pop,Spanish Pop,1,1.0
2013,12,21,5,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,32,1,0.003788,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,6,Loco,Enrique Iglesias,Romeo Santos,1,15,1,0.004127,Spanish Pop,Spanish Pop,1,1.0
2013,12,21,7,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,36,1,0.00282,Spanish Pop,Spanish Pop,0,1.0
2013,12,21,8,Hips Don't Lie,Shakira,Wyclef Jean,1,36,1,0.008508,Spanish Pop,Spanish Pop,0,1.0
2013,12,21,9,Promise,Romeo Santos,Usher,5,23,1,0.010996,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,10,Corazon Sin Cara,Prince Royce,Prince Royce,9,26,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,11,Stand By Me,Prince Royce,Prince Royce,11,22,1,0.009045,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,12,El Amor Que Perdimos,Prince Royce,Prince Royce,9,34,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,13,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,35,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,21,14,Incondicional,Prince Royce,Prince Royce,9,36,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,15,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,36,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2013,12,21,16,Limbo,Daddy Yankee,Daddy Yankee,10,30,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,12,21,17,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,36,1,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,21,18,Loba,Shakira,Shakira,5,36,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2013,12,21,19,Mi Razon de Ser,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,10,16,1,0.002646,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,21,20,Mi Burrito Savanero,Coral Voces Blancas,Coral Voces Blancas,20,1,0,0.003527,Other,Other,1,1.0
2013,12,21,21,Mujer de Piedra,Gerardo Ortiz,Gerardo Ortiz,21,2,1,0.009524,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,21,22,Algo Me Gusta De Ti,Wisin-Yandel,Chris Brown,7,27,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,12,21,22,Algo Me Gusta De Ti,Wisin-Yandel,T-Pain,7,27,1,0.002698,Reggaeton,Reggaeton,1,1.0
2013,12,21,23,El Malo,Aventura,Aventura,23,1,0,0.005828,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,21,24,La Pregunta,J Alvarez,J Alvarez,11,27,1,0.004881,Reggaeton,Reggaeton,1,1.0
2013,12,21,25,Mis Deseos/Feliz Navidad,Michael Buble,Thalia,25,1,0,0.003889,,,1,0.0
2013,12,28,1,Darte Un Beso,Prince Royce,Prince Royce,1,22,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,2,Propuesta Indecente,Romeo Santos,Romeo Santos,1,19,1,0.006142,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,3,Danza Kuduro,Don Omar,Lucenzo,1,37,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,12,28,4,Feliz Navidad,Jose Feliciano,Jose Feliciano,4,3,1,0.002381,Spanish Pop,Spanish Pop,1,1.0
2013,12,28,5,Loco,Enrique Iglesias,Romeo Santos,1,16,1,0.024082,Spanish Pop,Spanish Pop,1,1.0
2013,12,28,6,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,33,1,0.006293,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,7,Mis Deseos/Feliz Navidad,Michael Buble,Thalia,7,2,0,0.003889,,,1,0.0
2013,12,28,8,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,37,1,0.004524,Spanish Pop,Spanish Pop,0,1.0
2013,12,28,9,Hips Don't Lie,Shakira,Wyclef Jean,1,37,1,0.002753,Spanish Pop,Spanish Pop,0,1.0
2013,12,28,10,Promise,Romeo Santos,Usher,5,24,1,0.002381,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,11,Corazon Sin Cara,Prince Royce,Prince Royce,9,27,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,12,Mi Burrito Savanero,Coral Voces Blancas,Coral Voces Blancas,12,2,0,0.003527,Other,Other,1,1.0
2013,12,28,13,Stand By Me,Prince Royce,Prince Royce,11,23,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,14,Hermosa Experiencia,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,14,1,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,28,15,Por Tu Maldito Amor,Vicente Fernandez,Vicente Fernandez,15,1,0,0.004524,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,28,16,Incondicional,Prince Royce,Prince Royce,9,37,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,17,El Amor Que Perdimos,Prince Royce,Prince Royce,9,35,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,18,Limbo,Daddy Yankee,Daddy Yankee,10,31,1,0.002381,Reggaeton,Reggaeton,1,1.0
2013,12,28,19,Aunque Mal Paguen Ellas,Vicente Fernandez,Vicente Fernandez,19,1,0,0.002902,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,28,20,Vas A Llorar Por Mi,Banda El Recodo de Cruz Lizarraga,Banda El Recodo de Cruz Lizarraga,13,4,0,0.003125,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,28,21,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,36,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,28,22,Lastima Que Seas Ajena,Vicente Fernandez,Vicente Fernandez,22,1,0,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,28,23,El Malo,Aventura,Aventura,23,2,0,0.005828,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2013,12,28,24,Mi Razon de Ser,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,10,17,1,0.002646,Regional Mexicana,Regional Mexicana,1,1.0
2013,12,28,25,Mujer de Piedra,Gerardo Ortiz,Gerardo Ortiz,21,3,1,0.009524,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,1,Darte Un Beso,Prince Royce,Prince Royce,1,23,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,2,Danza Kuduro,Don Omar,Lucenzo,1,38,1,0.002381,Reggaeton,Reggaeton,1,1.0
2014,1,4,3,Propuesta Indecente,Romeo Santos,Romeo Santos,1,20,1,0.003326,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,4,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,34,1,0.038338,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,5,Feliz Navidad,Jose Feliciano,Jose Feliciano,4,4,1,0.002381,Spanish Pop,Spanish Pop,1,1.0
2014,1,4,6,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,38,1,0.003632,Spanish Pop,Spanish Pop,0,1.0
2014,1,4,7,Loco,Enrique Iglesias,Romeo Santos,1,17,1,0.024082,Spanish Pop,Spanish Pop,1,1.0
2014,1,4,8,Mis Deseos/Feliz Navidad,Michael Buble,Thalia,7,3,0,0.003889,,,1,0.0
2014,1,4,9,Hips Don't Lie,Shakira,Wyclef Jean,1,38,1,0.008508,Spanish Pop,Spanish Pop,0,1.0
2014,1,4,10,Promise,Romeo Santos,Usher,5,25,1,0.010996,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,11,Mi Burrito Savanero,Coral Voces Blancas,Coral Voces Blancas,11,3,0,0.003527,Other,Other,1,1.0
2014,1,4,12,Corazon Sin Cara,Prince Royce,Prince Royce,9,28,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,13,Stand By Me,Prince Royce,Prince Royce,11,24,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,14,Limbo,Daddy Yankee,Daddy Yankee,10,32,1,0.022476,Reggaeton,Reggaeton,1,1.0
2014,1,4,15,Por Tu Maldito Amor,Vicente Fernandez,Vicente Fernandez,15,2,0,0.004524,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,16,Vas A Llorar Por Mi,Banda El Recodo de Cruz Lizarraga,Banda El Recodo de Cruz Lizarraga,13,5,0,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,17,Aunque Mal Paguen Ellas,Vicente Fernandez,Vicente Fernandez,17,2,0,0.002902,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,18,Hermosa Experiencia,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,14,2,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,19,El Amor Que Perdimos,Prince Royce,Prince Royce,9,36,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,20,Mujer de Piedra,Gerardo Ortiz,Gerardo Ortiz,20,4,1,0.009524,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,21,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,37,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,22,Lastima Que Seas Ajena,Vicente Fernandez,Vicente Fernandez,22,2,0,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,23,Aca Entre Nos,Vicente Fernandez,Vicente Fernandez,23,1,0,0.003137,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,4,24,Incondicional,Prince Royce,Prince Royce,9,38,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,4,25,Mi Razon de Ser,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,10,18,1,0.003937,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,1,Propuesta Indecente,Romeo Santos,Romeo Santos,1,21,1,0.003326,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,2,Darte Un Beso,Prince Royce,Prince Royce,1,24,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,3,Danza Kuduro,Don Omar,Lucenzo,1,39,1,0.002381,Reggaeton,Reggaeton,1,1.0
2014,1,11,4,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,35,1,0.00369,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,5,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,39,1,0.004953,Spanish Pop,Spanish Pop,0,1.0
2014,1,11,6,Mi Burrito Savanero,Coral Voces Blancas,Coral Voces Blancas,6,4,0,0.003527,Other,Other,1,1.0
2014,1,11,7,Loco,Enrique Iglesias,Romeo Santos,1,18,1,0.004127,Spanish Pop,Spanish Pop,1,1.0
2014,1,11,8,Promise,Romeo Santos,Usher,5,26,1,0.004545,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,9,Hips Don't Lie,Shakira,Wyclef Jean,1,39,1,0.002753,Spanish Pop,Spanish Pop,0,1.0
2014,1,11,10,Corazon Sin Cara,Prince Royce,Prince Royce,9,29,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,11,Feliz Navidad,Jose Feliciano,Jose Feliciano,4,5,1,0.002381,Spanish Pop,Spanish Pop,1,1.0
2014,1,11,12,Stand By Me,Prince Royce,Prince Royce,11,25,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,13,Mis Deseos/Feliz Navidad,Michael Buble,Thalia,7,4,0,0.003889,,,1,0.0
2014,1,11,14,Limbo,Daddy Yankee,Daddy Yankee,10,33,1,0.002381,Reggaeton,Reggaeton,1,1.0
2014,1,11,15,Por Tu Maldito Amor,Vicente Fernandez,Vicente Fernandez,15,3,0,0.004524,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,16,El Amor Que Perdimos,Prince Royce,Prince Royce,9,37,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,17,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,38,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,18,Aca Entre Nos,Vicente Fernandez,Vicente Fernandez,18,2,0,0.003137,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,19,Aunque Mal Paguen Ellas,Vicente Fernandez,Vicente Fernandez,17,3,0,0.002902,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,20,Feliz Navidad,Dora The Explorer,Dora The Explorer,20,1,1,0.002381,Other,Other,0,0.0
2014,1,11,21,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,37,1,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,22,Vas A Llorar Por Mi,Banda El Recodo de Cruz Lizarraga,Banda El Recodo de Cruz Lizarraga,13,6,0,0.004233,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,23,Lastima Que Seas Ajena,Vicente Fernandez,Vicente Fernandez,22,3,0,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,11,24,Incondicional,Prince Royce,Prince Royce,9,39,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,11,25,Hermosa Experiencia,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,14,3,1,0.005182,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,1,Propuesta Indecente,Romeo Santos,Romeo Santos,1,22,1,0.018212,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,2,Darte Un Beso,Prince Royce,Prince Royce,1,25,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,3,Danza Kuduro,Don Omar,Lucenzo,1,40,1,0.002381,Reggaeton,Reggaeton,1,1.0
2014,1,18,4,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,36,1,0.00303,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,5,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,40,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2014,1,18,6,Hips Don't Lie,Shakira,Wyclef Jean,1,40,1,0.002753,Spanish Pop,Spanish Pop,0,1.0
2014,1,18,7,Loco,Enrique Iglesias,Romeo Santos,1,19,1,0.024082,Spanish Pop,Spanish Pop,1,1.0
2014,1,18,8,Promise,Romeo Santos,Usher,5,27,1,0.004545,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,9,Corazon Sin Cara,Prince Royce,Prince Royce,9,30,1,0.002794,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,10,Stand By Me,Prince Royce,Prince Royce,10,26,1,0.002976,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,11,Limbo,Daddy Yankee,Daddy Yankee,10,34,1,0.022476,Reggaeton,Reggaeton,1,1.0
2014,1,18,12,El Amor Que Perdimos,Prince Royce,Prince Royce,9,38,1,0.005487,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,13,Incondicional,Prince Royce,Prince Royce,9,40,1,0.022807,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,18,14,Ai Se Eu Te Pego,Michel Telo,Michel Telo,4,37,1,0.002698,Spanish Pop,Spanish Pop,1,1.0
2014,1,18,15,Damaso,Gerardo Ortiz,Gerardo Ortiz,6,39,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,16,Loba,Shakira,Shakira,5,37,0,0.003095,Spanish Pop,Spanish Pop,0,0.0
2014,1,18,17,El Coco No,Roberto Junior y Su Bandeno,Roberto Junior y Su Bandeno,5,38,1,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,18,Por Tu Maldito Amor,Vicente Fernandez,Vicente Fernandez,15,4,0,0.004524,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,19,Hermosa Experiencia,Banda Sinaloense MS de Sergio Lizarraga,Banda Sinaloense MS de Sergio Lizarraga,14,4,1,0.002381,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,20,El Ano Viejo,Tony Camargo,Tony Camargo,20,1,0,0.005487,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,21,Como La Flor,Selena,Selena,11,12,0,0.002845,Cumbia/Bachata,Cumbia/Bachata,0,0.0
2014,1,18,22,Aunque Mal Paguen Ellas,Vicente Fernandez,Vicente Fernandez,17,4,0,0.002902,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,23,Vas A Llorar Por Mi,Banda El Recodo de Cruz Lizarraga,Banda El Recodo de Cruz Lizarraga,13,7,0,0.004233,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,24,Aca Entre Nos,Vicente Fernandez,Vicente Fernandez,18,3,0,0.003137,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,18,25,Mi Ultimo Deseo,Banda Los Recoditos,Banda Los Recoditos,15,8,0,0.003937,Regional Mexicana,Regional Mexicana,1,1.0
2014,1,25,1,Propuesta Indecente,Romeo Santos,Romeo Santos,1,23,1,0.018212,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,25,2,Darte Un Beso,Prince Royce,Prince Royce,1,26,1,0.003044,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,25,3,Danza Kuduro,Don Omar,Lucenzo,1,41,1,0.002381,Reggaeton,Reggaeton,1,1.0
2014,1,25,4,Waka Waka (Esto Es Africa),Shakira,Freshlyground,1,41,1,0.002381,Spanish Pop,Spanish Pop,0,1.0
2014,1,25,5,Vivir Mi Vida,Marc Anthony,Marc Anthony,3,37,1,0.003071,Cumbia/Bachata,Cumbia/Bachata,1,1.0
2014,1,25,6,Hips Don't Lie,Shakira,Wyclef Jean,1,41,1,0.008508,Spanish Pop,Spanish Pop,0,1.0
2014,1,25,7,Loco,Enrique Iglesias,Romeo Santos,1,20,1,0.004127,Spanish Pop,Spanish Pop,1,1.0
2014,1,25,8,Promise,Romeo Santos,Usher,5,28,1,0.010996,Cumbia/Bachata,Cumbia/Bachata,1,1.0
